reviewerID	asin	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	lable	psubCat
A1Y10M7WY5UIJC	B0023B1364	2	3.2	18	1.118033989	2.9375	2.576819745	1	111	0.558392817	0.2	0.409356725	8		Bluetooth Speakers
A1N9FGKG9U0FG6	B0023B1364	1	1.35	500000	0.948610998	0.148148148	9.337513945	0.8	69	0.356649705	0.1	0.411924119	0		Bluetooth Speakers
A2D1ZQEFS1NBH2	B0023B1364	1	1.077777778	500000	1.127723849	1.432989691	25.3918063	0.6	97	0.475810595	0.2	0.35959596	5		Bluetooth Speakers
A27PNH29CY07L2	B0023B1364	2	1.928571429	623	0.566557724	0.666666667	17.03373004	1	34	0.345951	0.4	0.38647343	0		Bluetooth Speakers
A3OGJWZBTZ8JU0	B0023B1364	1	2	500000	0.792148976	1.2	5.522680509	0.8	80	0.525671018	0.04	0.402777778	2		Bluetooth Speakers
A2OEGH7334BMSA	B0023B1364	1	1.777777778	500000	0.582961191	1.5625	5.960777147	1	63	0.34523011	0.22	0.307692308	2		Bluetooth Speakers
A1LWLJCD7J3BR1	B0023B1364	1	1.666666667	500000	1.085172797	0.36	8.286535263	1	66	0.525362319	0.3	0.333333333	3		Bluetooth Speakers
A1KGXLT57KUGMM	B0023B1364	1	2.5	500000	0.894427191	0.2	0.957427108	1	34	0.356064173	0.247058824	0.339181287	2		Bluetooth Speakers
A11OMA6L6E4AJC	B0023B1364	1	5	500000	0.489897949	0.4	2.549509757	0.8	79	0.571782288	0.033333333	0.317460317	3		Bluetooth Speakers
A3OY8HO3IU477L	B0023B1364	1	2.636363636	500000	1.171399155	0.413793103	7.082979249	1	41	0.407283274	0.20952381	0.364444444	1		Bluetooth Speakers
A19AI3UHNC5E4Z	B0023B1364	1	1.2	500000	1.656217243	0.833333333	2.596150997	0.4	42	0.433763809	0.419354839	0.412698413	2		Bluetooth Speakers
A28EMTHVF120XV	B0023B1364	1	1.315315315	500000	0.927064346	2.609589041	54.17116982	1	127	0.60238331	0.178571429	0.395424837	7		Bluetooth Speakers
AQTREEANSNEEH	B0023B1364	1	1.444444444	500000	1.133147682	1.076923077	6.021976215	1	106	0.453954988	0.22	0.375816993	3		Bluetooth Speakers
AQ3IN3MRXQ5KH	B0023B1364	1	1.189655172	500000	0.900418815	7.942028986	16.8872969	0.4	105	0.575326027	0.427586207	0.38697318	5		Bluetooth Speakers
A2TW7DLAOEO5Y	B0023B1364	1	3.076923077	500000	0.399217986	0.65	19.04598401	1	32	0.415333501	0.186666667	0.266666667	4		Bluetooth Speakers
A1FSADFCX1DI2D	B0023B1364	1	1.454545455	500000	1.073472752	1.25	3.738895404	0.6	22	0.147410665	0.205882353	0.444444444	0		Bluetooth Speakers
AYQXTLJN50SZ9	B0023B1364	1	1.642857143	500000	0.976084536	6.52173913	5.705797267	1	85	0.463712406	0.233333333	0.390022676	2		Bluetooth Speakers
A2S2MQUJVPUPEU	B0023B1364	2	1.133333333	152	1.140630555	3.823529412	8.006663891	1	338	0.646641787	0.233333333	0.378552972	24		Bluetooth Speakers
A19Y2T6ACQXTUU	B0023B1364	1	1.25	500000	0	0.8	3.75	1	54	0.359721539	0.225	0.396825397	3		Bluetooth Speakers
A21YQTAQRSGPNN	B0023B1364	1	31	500000	1.058143191	0.193548387	23.95307913	0.6	26	0.519888462	0.230769231	0.333333333	2		Bluetooth Speakers
A2O0IF8E4RM78C	B0023B1364	1	2.777777778	500000	0.699714227	0.16	7.773014414	1	47	0.176090181	0.176	0.394444444	42		Bluetooth Speakers
A2LYEP086U3D06	B0023B1364	1	4.142857143	500000	1.094793646	1.137931034	5.736385835	0.8	152	0.648427445	0.022222222	0.389649924	7		Bluetooth Speakers
A336PDROMWEDWL	B0023B1364	1	2.285714286	500000	0.863767185	0.25	4.943558992	1	101	0.447971354	0.231578947	0.35959596	2		Bluetooth Speakers
A1G3CK12TKTXRA	B0023B1364	1	1.2	500000	0.372677996	0.333333333	2.690724809	1	309	0.646641787	0.257142857	0.368011323	10		Bluetooth Speakers
A2382RNNECQ38V	B0023B1364	1	1.625	500000	1.06587742	0.615384615	4.346334663	0.6	56	0.379902169	0.212121212	0.407407407	1		Bluetooth Speakers
A3L1AP4MXTYWHB	B0023B1364	2	1.388888889	119	1.496662955	3.16	5.081131885	0.4	105	0.479691741	0.4	0.381944444	4		Bluetooth Speakers
A149RNR5RH19YY	B0023B1364	2	1.084745763	315	0.879418254	5.6484375	35.81672361	0.6	137	0.558168001	0	0.41025641	11		Bluetooth Speakers
A2EEB8BED78FCT	B0023B1364	1	1.666666667	500000	0.979795897	1.8	0.971825316	0.6	219	0.587840166	0.2	0.406504065	7		Bluetooth Speakers
A1QXE7OX7MSL2H	B0023B1364	1	1.333333333	500000	1.155405097	3.03125	7.93375349	0.6	449	0.648427445	0	0.383333333	14		Bluetooth Speakers
A1DH23ZEPK0QDE	B0023B1364	2	1.423076923	258	0.934681971	5.27027027	9.484103798	0.6	114	0.642911363	0.133333333	0.399246704	10		Bluetooth Speakers
A16CILY68PYM3T	B0023B1364	1	2	500000	0	0.166666667	4	1	36	0.373741274	0.191304348	0.269005848	0		Bluetooth Speakers
ALV1J4KEXAGIO	B0023B1364	1	1.171428571	500000	1.346995246	1.048780488	11.38247848	0.2	117	0.384703022	0.584615385	0.394129979	11		Bluetooth Speakers
A3CKQ4PTNBKOE7	B0025W5RX6	1	2.25	500000	0.314269681	0	4.160829244	1	28	0.401486706	0.4	0.266666667	2		Unlocked Cell Phones
AYHJXPQE6734M	B0025W5RX6	1	3	500000	0.618241233	0.466666667	3.559026084	0.8	39	0.198289136	0.05	0.349206349	0		Unlocked Cell Phones
A2NSMJVQY0RV9S	B0025W5RX6	1	1.607142857	500000	0.747010503	17.95555556	27.89132061	0.8	357	0.401486706	0.2	0.388598022	15		Unlocked Cell Phones
A38US3BI4PEJ5O	B0025W5RX6	11	8	0.1	1.694430214	0	5.477225575	0.2	51	0.368117523	0.56	0.398467433	1	FALSE	Unlocked Cell Phones
A2TRXEZYU9GYY8	B0025W5RX6	2	9.666666667	5	0.74137931	0.24137931	16.95910113	0.4	34	0.368117523	0.5	0.411111111	2		Unlocked Cell Phones
A3FX65R1QF8UV6	B0025W5RX6	1	2.2	500000	0.426401433	0.181818182	4.046397575	0.8	43	0.397737404	0.066666667	0.388888889	2		Unlocked Cell Phones
A34Q7ANAXUV8NW	B0027FFZEW	1	1.2	500000	0.816496581	0.166666667	0.8	0.6	139	0.639988623	0.212307692	0.378600823	9		Headsets
A3EZEP0FX5BC1P	B0027FFZEW	1	1.302752294	500000	0.894227559	8	37.38583734	0.8	748	0.759442759	0.014492754	0.402777778	67		Headsets
A1DTCJV6KOMJOA	B0027FFZEW	1	1.185185185	500000	1.174406987	5.552083333	26.80846047	0.8	208	0.715473306	0.05	0.389398573	6		Headsets
A2KTRO275LJY1R	B0027FFZEW	1	1.105263158	500000	0.776643163	5.238095238	5.946960862	0.4	431	0.665605889	0.412	0.395803529	23		Headsets
A20WF0U0RSNRJ9	B0027FFZEW	1	2	500000	1.658312395	2.375	0.707106781	1	40	0.394460931	0.192592593	0.353535354	3		Headsets
A11FWFZNI2VQT	B0027FFZEW	1	2.428571429	500000	1.032348751	0.588235294	5.916510969	1	83	0.559024776	0.184	0.365079365	3		Headsets
A3PYCXB5DIEOBB	B0027FFZEW	1	2	500000	1.863389981	0	0.816496581	0.4	23	0.414118223	0.41372549	0.393162393	1		Headsets
A7A45W0QP3O5O	B0027FFZEW	1	1.160714286	500000	1.256462584	1.769230769	16.71432578	0.6	134	0.435276779	0.213333333	0.369327074	14		Headsets
A2BH04B9G9LOYA	B0027FFZEW	1	1.19047619	500000	1.455472432	5.5	12.74392835	0.8	114	0.591768655	0.007692308	0.393162393	6		Headsets
A2HJT8HRVMU6BZ	B0027FFZEW	1	1.041666667	500000	0.861626369	12.76	12.67769531	1	81	0.632075065	0.163636364	0.321637427	8		Headsets
A21CYI1S9R15FX	B0027FFZEW	1	1.833333333	500000	0	1.181818182	9.166666667	1	105	0.560132046	0.183333333	0.367941712	3		Headsets
A3DJRNEMOM1XF	B0027FFZEW	1	1.361111111	500000	1.137011288	23.08163265	10.43910177	1	146	0.56614352	0.168	0.378600823	8		Headsets
A3LDAG4FVWGCNT	B0027FFZEW	1	2.5	500000	0.90795099	2	9.351470473	0.4	63	0.326204191	0.416161616	0.363143631	2		Headsets
AKFOHJ9R66KUN	B0027FFZEW	1	4.923076923	500000	0.823839145	0.65625	15.00660604	1	69	0.602100818	0.188	0.323232323	7		Headsets
A14EU5KEARWP3	B0027FFZEW	1	1.076923077	500000	1.237179148	1.357142857	4.961985669	1	115	0.714624629	0.196078431	0.380952381	8		Headsets
A3EXW4HNYX7HF5	B0027FFZEW	1	1.44	500000	0.644899265	2.027777778	13.42312433	0.8	120	0.558788415	0.021276596	0.41627543	4		Headsets
A10YK683DFIJQC	B0027FFZEW	2	1.066666667	690	1.309520427	7.1875	2.740640639	0.8	318	0.713625311	0.032432432	0.393162393	14		Headsets
A3T4OHEAHOJ700	B0027FFZEW	1	1.312977099	500000	1.127652213	14.70930233	43.03708964	1	538	0.773226075	0.4	0.408002858	20		Headsets
AMQRQRNZGLKD5	B0027FFZEW	1	1.529411765	500000	1.224140805	0.846153846	5.406775194	0.8	68	0.417369626	0.021052632	0.379928315	3		Headsets
A1S9RZPVGI5NCZ	B0027FFZEW	1	2	500000	1.605113357	0.166666667	3.082207001	0.4	17	0.270868169	0.420833333	0.323232323	0		Headsets
A3S5EXYZDEBF3K	B0027FFZEW	1	1.625	500000	1.324551951	13.19230769	22.38393676	0.2	328	0.652471517	0.64	0.399500624	18		Headsets
A3IBXUPIYYPOR6	B0027FFZEW	1	2.333333333	500000	1.385051388	0.428571429	1.885618083	1	61	0.302285177	0.185915493	0.267973856	1		Headsets
A377LPVLLAI42D	B0027FFZEW	1	1.116666667	500000	1.380415478	30.13432836	14.06841419	0.6	191	0.595319733	0.214285714	0.395061728	5		Headsets
A28HTPAL1KNFA5	B0027FFZEW	1	1.411764706	500000	1.240939384	1.875	4.200016477	0.8	146	0.631163227	0.016494845	0.407407407	6		Headsets
A55K1WFN6IS5L	B0027FFZEW	1	1	500000	1.220655562	20.3	1.870828693	1	270	0.68724148	0.1	0.380187416	16		Headsets
A14I8D5CVUQKZH	B0027FFZEW	1	2.5	500000	0.489897949	0	0.5	0.8	93	0.623120845	0.011940299	0.391111111	5		Headsets
A1H8PY3QHMQQA0	B0027FFZEW	1	2.266666667	500000	0.898383785	1.176470588	9.061150283	1	149	0.632133097	0.16744186	0.414141414	5		Headsets
A2C7D65XX6K2OD	B0027FFZEW	1	3.7	500000	1.171863967	1.216216216	8.644651526	0.4	123	0.509947181	0.411214953	0.382905983	1		Headsets
ACE8UPXHT6N8I	B0027FFZEW	1	1.333333333	500000	1.320248293	0.333333333	2.139574205	1	34	0.40493425	0.17752809	0.374269006	1		Headsets
ANOEOHRLK11P0	B0027FFZEW	1	1.114285714	500000	1.197191542	9.435897436	9.319805551	1	429	0.656784721	0.19245283	0.413793103	9		Headsets
A1VK5P940H3AON	B0027FFZEW	1	1.45	500000	0.182465608	1.75862069	18.77638144	1	220	0.705552129	0.180246914	0.406810036	18		Headsets
A7QR9K8VDHHKS	B0027FFZEW	1	1.25	500000	0.8	0	1.952562419	1	157	0.61795917	0.196460177	0.405684755	9		Headsets
A3L7UQ7IYA3KQ8	B0027FFZEW	1	1.2	500000	1.343709625	1	1.143095213	1	198	0.653289901	0.155555556	0.39869281	17		Headsets
A1I2462DIGNIW4	B0027FFZEW	1	1.272727273	500000	1.641303613	0.642857143	6.985817983	1	80	0.542424242	0.188235294	0.394444444	3		Headsets
A3NGOG8Z78AZSD	B0027FFZEW	1	1.14516129	500000	1.110087915	30.05633803	17.42953854	0.6	314	0.69600066	0.22195122	0.39520202	8		Headsets
A21Q9JVG4SII51	B0027FFZEW	1	1.266666667	500000	0.87754379	9.684210526	20.85076604	0.8	442	0.723204079	0.044444444	0.385777778	35		Headsets
A1DW1FK1H3F2TM	B0027FFZEW	1	1.823529412	500000	1.057651375	3.193548387	21.5801235	1	135	0.652679268	0.4	0.41025641	9		Headsets
A3NAKQPKU4P0BP	B0027FFZEW	1	3.333333333	500000	1.326649916	0	2.624669291	1	3	0.336122782	0.194736842	0.222222222	0		Headsets
ASJLXOX1VD4DF	B0027FFZEW	2	1.170731707	1008	1.182509616	2.385416667	22.62773774	0.8	202	0.710026924	0.033333333	0.359698682	7		Headsets
A20OBCQWBKCGZT	B0027FFZEW	2	1.688172043	546	1.018670288	1.770700637	39.59586747	1	77	0.583939746	0.178571429	0.380952381	5		Headsets
A395TSYH5M1OP5	B0027FFZEW	1	1.4	500000	1.168366109	0.095238095	4.001249805	0.8	71	0.343593491	0.012244898	0.409356725	1		Headsets
A1OZA52DFY3SHD	B0027FFZEW	1	1.084507042	500000	0.896950475	10.05194805	19.25547555	1	363	0.694331711	0.152380952	0.391376451	9		Headsets
A2940N6IC5M5HH	B0027FFZEW	1	1.25	500000	1.356465997	2.4	1.030776406	0.4	190	0.665605889	0.423255814	0.4	17		Headsets
A122C77O6TYMLP	B0027FFZEW	1	4.25	500000	1.236693885	0.823529412	2.857008925	0.8	153	0.64203744	0.016216216	0.37037037	4		Headsets
A3MPOPREPBPUR9	B0027FFZEW	1	1.125	500000	0	35.88888889	7.875	1	1121	0.773226075	0.188888889	0.387731481	48		Headsets
AM3XNQU9TZBD8	B0027FFZEW	1	1.355263158	500000	0.856462572	5.029126214	33.36764745	0.8	533	0.752252252	0.2	0.407407407	33		Headsets
A3V7D0LH8L7BG0	B0027FFZEW	1	1.224719101	500000	0.838847731	2.256880734	62.17318096	1	346	0.732521727	0.114285714	0.387947269	23		Headsets
AE4Y5P9V7TWKC	B0027FFZEW	1	2	500000	1.374368542	0.5	0.816496581	0.8	76	0.340944234	0.014285714	0.402777778	1		Headsets
A1PS4OYWUB0VX	B0027FFZEW	1	4.117647059	500000	0.905876506	0.471428571	19.5259033	0.8	66	0.518897999	0.011538462	0.372372372	1		Headsets
A2XA8CW5DF4MNZ	B0027FFZEW	2	1.103092784	1274	0.794337546	7.654205607	36.36762905	1	227	0.664611845	0.4	0.410130719	17		Headsets
APOXJ8I6412IR	B0027FFZEW	1	1.310344828	500000	1.703019967	2.368421053	7.962396762	0.4	83	0.486174249	0.426086957	0.409356725	8		Headsets
A116VVCJ3NB6N	B0027FFZEW	1	1	500000	0.8	0.4	2.121320344	0.8	71	0.549166066	0.011428571	0.354354354	5		Headsets
A2I9N33U8I7JMO	B0027FFZEW	1	1.666666667	500000	0	0.8	3.333333333	1	88	0.513790837	0.180722892	0.347222222	4		Headsets
AHTPWI8GN2P9M	B0027FFZEW	1	1.5	500000	1.114924013	0.416666667	1.658312395	0.4	21	0.366899693	0.410909091	0.393162393	0		Headsets
A2SV858H3Z525L	B0027FFZEW	1	1.4	500000	0.185576872	0.714285714	18.10414317	1	78	0.634446787	0.161538462	0.344444444	5		Headsets
ACIJCKBI2PKRB	B0027FFZEW	2	1.466666667	932	1.196586053	0.409090909	3.583914682	0.8	63	0.572317515	0.0125	0.363636364	4		Headsets
AZ515FFZ7I2P7	B0027FFZEW	1	1.172413793	500000	0.884678308	11.44117647	35.75465346	0.8	415	0.745184278	0.2	0.396057348	27		Headsets
A1T2B5PFIP9TY1	B0027FFZEW	1	1.666666667	500000	1.326649916	0	0.600925213	0.6	70	0.364857297	0.25	0.4	0		Headsets
A275EOYAIDKYAU	B0027FFZEW	1	1.35483871	500000	1.386891988	18.45238095	9.933493726	0.8	192	0.599339422	0.033333333	0.412081985	11		Headsets
A2BE09MO59S1YJ	B0027FFZEW	1	1.642857143	500000	1.639539794	2.217391304	9.083419147	1	252	0.72811715	0.182978723	0.388464801	18		Headsets
A1DQ2F3401X2UR	B0027FFZEW	1	1.538461538	500000	1.10792599	1.15	5.097278541	0.8	177	0.717047229	0.009677419	0.378510379	15		Headsets
A2H8QTYB4OG1HI	B0027FFZEW	1	1.407407407	500000	0.715866869	1.763157895	12.27762415	0.8	118	0.6592768	0.019354839	0.349206349	5		Headsets
AEJAGHLC675A7	B0027FFZEW	1	1.307692308	500000	0.555839989	22.49411765	100.8599489	1	1084	0.759442759	0.066666667	0.391450274	42		Headsets
A2EPDMH8SLTHUJ	B0027FFZEW	1	2.25	500000	1.617802198	0	1.639359631	0.2	40	0.433053635	0.608928571	0.353535354	3		Headsets
A2V2URLB31HG59	B0027FFZEW	1	1.596153846	500000	0.918353687	1.915662651	19.97386791	0.8	155	0.685770602	0.04137931	0.396825397	8		Headsets
A3R8P0HNWKU1LX	B0027FFZEW	1	1.5	500000	0.471404521	0.444444444	3.354101966	0.8	70	0.584924245	0.01875	0.374269006	6		Headsets
A16JT7E5121OAB	B0027FFZEW	1	1.088235294	500000	0.474322399	2.054054054	15.91669309	0.8	314	0.698718216	0.014545455	0.392302917	12		Headsets
A206U97FPE48UV	B0027FFZEW	1	1.142857143	500000	1.421560176	8.583333333	5.439837933	0.8	277	0.723391417	0.018181818	0.404709345	15		Headsets
AQIJ3ZEEVCIKU	B0027FFZEW	1	1.278106509	500000	0.929207149	26.74537037	58.13437154	0.8	758	0.745184278	0.1	0.382464097	30		Headsets
A1NSIRLGDA3MOX	B0027FFZEW	1	4.333333333	500000	0.575639598	0	4.714045208	1	19	0.417613525	0.190291262	0.349206349	2		Headsets
A3OXM4NUGQKIQ0	B0027FFZEW	1	1.458333333	500000	1.110341003	3.457142857	17.06731973	0.8	157	0.710013812	0.1	0.396251673	12		Headsets
A2XLEVG4HE14CQ	B0027FFZEW	1	1.090909091	500000	1.240939384	0.625	4.89053733	0.8	93	0.540649043	0.009836066	0.397660819	8		Headsets
A12EQ8T42T70GZ	B0027FFZEW	1	1.235294118	500000	1.045452305	1.714285714	4.620549856	0.6	108	0.608248669	0.218421053	0.318007663	4		Headsets
A1OFRGGZHDZP75	B0027FFZEW	1	1.8	500000	1.352866185	0.388888889	3.831448812	1	80	0.418422028	0.17826087	0.37037037	2		Headsets
A1QXE7OX7MSL2H	B0027FFZEW	1	1.333333333	500000	1.155405097	3.03125	7.93375349	0.6	210	0.692134671	0.216666667	0.339506173	10		Headsets
A44S0UXZXARX	B0027FFZEW	1	1	500000	1.549193338	0.2	1.154700538	1	26	0.257063357	0.190322581	0.366013072	0		Headsets
A2TPE6TCFEHY2W	B0027FFZEW	1	1.076923077	500000	1.085032681	0.25	8.960927678	1	94	0.402495866	0.182051282	0.407407407	2		Headsets
AEWYUPCNDV7HY	B0027FFZEW	1	1.673469388	500000	1.012415492	7.101626016	65.67900054	1	196	0.670906998	0.189473684	0.379719525	7		Headsets
A2NMFXGTR150JE	B0027FFZEW	1	1	500000	1.549193338	2.8	1.154700538	0.2	153	0.612329411	0.654545455	0.399399399	10		Headsets
A213TODD3NSSPE	B0027FFZEW	1	1.4	500000	1.14508711	1.142857143	3.414674216	0.8	180	0.700727314	0.02	0.288065844	14		Headsets
A37JIHG3VV3SDC	B0027FFZEW	1	5.5	500000	1.507556723	0.227272727	4.5	0.8	47	0.367039056	0.013861386	0.4	1		Headsets
A194QULOPGT8ZE	B0027FFZEW	1	1.5	500000	0.471404521	0.166666667	1.802775638	1	34	0.506984851	0.181609195	0.333333333	0		Headsets
A3Q1J68QY1MZQ9	B0027FFZEW	1	1.397058824	500000	1.119160746	2.505263158	22.25901027	0.4	77	0.532389101	0.533333333	0.415458937	6		Headsets
A1SS51W049R07	B0027FFZEW	1	1.125	500000	1.591838754	4.388888889	4.094584839	0.4	46	0.200959238	0.435897436	0.420634921	2		Headsets
AX7317G153T8W	B0027FFZEW	1	1.196261682	500000	0.842591798	16.4765625	36.04139903	1	252	0.671997968	0.08	0.407914764	7		Headsets
A2QTFOQJKV31RV	B0027FFZEW	1	1	500000	1.833030278	2.4	0.816496581	1	148	0.63463809	0.182352941	0.376933896	10		Headsets
AKIWC86284X9V	B0027FFZEW	1	1.6	500000	1.322875656	0.25	2.006655592	1	29	0.346986693	0.179545455	0.361111111	3		Headsets
A27H0T39U3FZB5	B0027FFZEW	1	1.27	500000	1.044724932	6.385826772	29.63944838	1	410	0.665198255	0.088888889	0.395663957	21		Headsets
A2VTVYOC0W4FM9	B0027FFZEW	1	1.25	500000	1.549193338	1.2	1.030776406	1	156	0.652401483	0.177142857	0.406991261	10		Headsets
A35JBSBA4MONBC	B0027FFZEW	1	5	500000	0.4	0.2	2.915475947	1	33	0.426874949	0.190825688	0.296296296	0		Headsets
A20WM1434XLQUR	B0027FFZEW	1	1.3	500000	1.082403637	0.153846154	5.042155624	0.4	145	0.574110372	0.424444444	0.377777778	14		Headsets
A2OUHC4LSIT4A	B0027FFZEW	1	3.5	500000	0.349927106	0.142857143	6.103277808	1	69	0.484932797	0.190909091	0.349206349	1		Headsets
A3E4FODC76PZ88	B0027FFZEW	1	1	500000	0.785674201	0	2.5	0.6	104	0.54113685	0.223655914	0.395061728	2		Headsets
A17LBX7T648JLY	B0027FFZEW	1	1.235294118	500000	0.466569475	1.571428571	10.25825687	1	108	0.655818224	0.170731707	0.323232323	4		Headsets
A2I5QH4F5FDKK5	B0027FFZEW	1	1.306122449	500000	0.609174647	1.859375	28.07094699	0.8	206	0.720422669	0.047058824	0.355555556	21		Headsets
A3G8L02NTOA3I2	B0027FFZEW	1	1.416666667	500000	1.719016376	6.058823529	3.770315342	1	201	0.684823824	0.175	0.402339181	12		Headsets
AUCIFMWP3DU8R	B0027FFZEW	1	1.194029851	500000	1.095159806	6.0625	18.5692421	1	598	0.753507441	0.157894737	0.39484127	24		Headsets
A2D7LWPOB9ML3M	B0027FFZEW	1	1.217391304	500000	0.899971655	1.535714286	8.422503388	0.4	259	0.58896459	0.420833333	0.39039039	17		Headsets
A38T7HEXGCAWJA	B0027FFZEW	1	1	500000	1.67497927	1.416666667	4.123105626	1	198	0.666247946	0.173913043	0.333333333	15		Headsets
A3EFSLEMHNPP6A	B0027FFZEW	1	1.088888889	500000	0.857682586	15.45578231	43.52193714	0.8	485	0.641017628	0.2	0.398716406	10		Headsets
A1ACM1CBGORBN1	B0027FFZEW	1	1.127659574	500000	1.026872817	2.320754717	11.74586026	0.8	158	0.692081249	0.093333333	0.359338061	8		Headsets
A2SI71XM3BMLAD	B0027FFZEW	1	1.166666667	500000	1.34771159	1.642857143	2.286433419	0.6	138	0.551241213	0.213793103	0.388888889	5		Headsets
A7HAWKXVLJENU	B0027FFZEW	1	1.769230769	500000	1.249574597	0.391304348	5.987758716	1	52	0.386793121	0.18021978	0.444444444	2		Headsets
A1JT386BBLKNV4	B0027FFZEW	1	1.285714286	500000	0.41573971	0.222222222	4.07205509	1	42	0.377509894	0.189830508	0.391111111	1		Headsets
A1PLEZQ8IRBGRC	B0027FFZEW	1	1.555555556	500000	0.771792242	2.071428571	9.805201442	1	196	0.548510857	0.172222222	0.390873016	5		Headsets
A2LDHVC2OLDX7G	B0027FFZEW	1	1.529411765	500000	1.432918155	3.538461538	5.833799619	0.8	205	0.708716469	0.017948718	0.412698413	14		Headsets
AECDRQB9XVYB4	B0027FFZEW	1	1	500000	0.489897949	0	1.58113883	0.8	81	0.438842686	0.023529412	0.305555556	3		Headsets
A1WVA7INEBNDEL	B0027FFZEW	1	1.055555556	500000	1.632427623	5.921052632	8.594751485	1	111	0.551742486	0.168421053	0.389799636	5		Headsets
A2KQK2R5QG9FRL	B0027FFZEW	1	2	500000	1.863389981	0	0.816496581	0.8	142	0.60963049	0.011320755	0.378600823	18		Headsets
A34OFJ6ISG5LEW	B0027FFZEW	1	2.666666667	500000	0.707106781	0	1.699673171	1	37	0.541711396	0.192792793	0.222222222	3		Headsets
A1F9Z42CFF9IAY	B0027FFZEW	1	1.151111111	500000	1.393239378	24.59459459	55.94166556	0.2	89	0.587273796	0.6875	0.388888889	2		Headsets
A244WNGNB4SFZN	B0027FFZEW	1	1.076923077	500000	0	0.928571429	12.92307692	1	53	0.502182004	0.181578947	0.337777778	7		Headsets
A1A535TCGNMVPI	B0027FFZEW	1	1.260869565	500000	0.78063665	6.844827586	36.69176262	1	319	0.666275438	0.072727273	0.381699346	5		Headsets
A2TO0Y1RR9W48N	B0027FFZEW	1	2	500000	0.903507903	1.142857143	2.236067977	0.8	232	0.685486595	0.016326531	0.407407407	8		Headsets
AGOH8N902URMW	B0027FFZEW	1	1.358778626	500000	1.155570318	4.011235955	59.3624565	0.2	58	0.268891857	0.64	0.352490421	1		Headsets
A2FH7FTV6FKLYG	B002F9Z5U4	1	2.875	500000	1.226672694	0.869565217	4.649260694	1	69	0.397844706	0.4	0.326797386	3		SIM Cards & Tools
A1THB35CXJAXZ7	B002F9Z5U4	1	5	500000	0.4	0	2.915475947	1	25	0.397844706	0	0.323232323	1		SIM Cards & Tools
A38ZJ2YEQ0AWQJ	B002F9Z5U4	3	5.666666667	0.25	0.784803768	0	3.700600552	0.8	52	0.293469593	0.15	0.396825397	2		SIM Cards & Tools
A2BO6IIEUCX8HJ	B002F9Z5U4	1	1.666666667	500000	0.956846673	0.066666667	3.745367509	0.8	31	0.292322416	0.2	0.444444444	4		SIM Cards & Tools
A1BICZIB5DPYZU	B002F9Z5U4	1	3.5	500000	0.451753951	0.428571429	1.5	1	22	0.311187957	0.4	0.296296296	2		SIM Cards & Tools
A1M9671AL0KID8	B002G7A1EA	2	2	296	0.372677996	0.666666667	2.236067977	1	68	0.571804333	0.02	0.444444444	6		SIM Cards & Tools
A2U6EHRFSBYMMU	B002G7A1EA	1	1.2	500000	0.5	0	1.8	0.8	61	0.380037124	0.16	0.402777778	2		SIM Cards & Tools
A1QHBYBOPYDBGU	B002G7A1EA	2	7.5	0.5	0.718021974	0.6	4.34932945	1	25	0.302243861	0.1	0.405228758	1		SIM Cards & Tools
AIISKP5DLGO1V	B002G7A1EA	1	1.75	500000	0.903507903	0	2.304886114	0.6	27	0.282216261	0.383333333	0.319444444	1	not a review	SIM Cards & Tools
A2UC8ECMS3R8YJ	B002G7A1EA	1	1.25	500000	0	0	3.75	1	22	0.117264466	0.033333333	0.319444444	21		SIM Cards & Tools
AU8S8F5CWJ1PB	B002G7A1EA	1	2.5	500000	1.166190379	0.4	1.322875656	1	63	0.464832615	0.4	0.404040404	8	TRUE	SIM Cards & Tools
ADEGYRIVEFGJU	B002G7A1EA	3	1.222222222	129.5	0.862439362	0.090909091	6.20881492	1	53	0.339005397	0.046153846	0.405228758	4		SIM Cards & Tools
A1I1N9WZE2YMO7	B002G7A1EA	1	1.5	500000	1.213351648	1.333333333	1.5	1	27	0.390103922	0.05	0.396825397	2		SIM Cards & Tools
A08161909WK3HU7UYTMW	B002G7A1EA	5	1.333333333	87.5	0.849836586	0.083333333	3.431876714	1	24	0.208514414	0.022222222	0.4	1		SIM Cards & Tools
A378SKHGPNY11	B002G7A1EA	2	1.25	0.5	1.166190379	6.2	1.030776406	1	199	0.571804333	0.04	0.426587302	15		SIM Cards & Tools
A1F2OY23NO1M6R	B002G7A1EA	1	1.5	500000	0.372677996	0	2.5	1	20	0.504843794	0.042857143	0.323232323	2		SIM Cards & Tools
AIRG9FRTO7PHJ	B002G7A1EA	1	1.85	500000	0.676216	4.216216216	12.28606935	1	23	0.319172527	0.066666667	0.244444444	1		SIM Cards & Tools
A3HJOVHNXF6GYF	B002G7A1EA	1	1.785714286	500000	0.611882342	0.32	12.26486326	1	64	0.515620374	0.028571429	0.388888889	6		SIM Cards & Tools
AWEO55KE2ACA4	B002G7A1EA	1	2.6	500000	0.360801212	0.076923077	5.954829972	0.8	30	0.166759336	0.2	0.377777778	0		SIM Cards & Tools
A3PQ57J5THX367	B002G7A1EA	1	2.5	500000	0.8	0.2	1.258305739	1	29	0.342176602	0.025	0.349206349	2		SIM Cards & Tools
